id,title,company,city,salary_min,salary_max,days_posted,title_short,seniority
12126559,IT-Administrator – Schwerpunkt Netzwerk / IT Security (m/w/d),G DATA CyberDefense AG,Bochum,50000,60000,,,
12393388,SAP Cloud Architect Business Technology Platform (BTP) (w/m/d),NTT DATA Business Solutions AG,bundesweit,67000,89000,2,,
12395426,Personalsachbearbeiter:in Payroll,NTT DATA Business Solutions AG,"Bielefeld, Dresden, Bautzen",34000,57000,1,,
12193851,Senior Mergers & Acquisitions Analyst (m/w/d),REMONDIS Service International GmbH,Lünen,53000,72000,21,,Senior
12188909,Senior Business Analyst*in Output Management,Gothaer Konzern,Köln,68000,90000,28,Business analyst,Senior
11888102,Chemielaborant / CTA (m/w/d),adesta GmbH & Co. KG,"Frankfurt/M., Mainz, Darmstadt, Hanau, Heidelberg",34000,49000,28,,
12194246,Teamleitung Global Technical Customer Service (m/w/div.) Master Data Management,Schütz GmbH & Co. KGaA,Selters (Westerwald),53000,83000,21,,Lead
11378754,PreSales Architect für SAP Lösungen im Rahmen der SAP S/4HANA Transformation (w/m/d),NTT DATA Business Solutions AG,bundesweit,,,,,
12402409,SAP Inhouse Basis Technology Consultant - (f/m/d),NTT DATA Business Solutions AG,"Bielefeld, Berlin, Hamburg, München, Stuttgart, Oldenburg, Pforzheim, Heidelberg",61000,93000,,,
12308624,Sachbearbeiter Entgeltabrechnung / Payroll Specialist (w/m/x),NTT DATA Deutschland SE,"München, Frankfurt am Main, Stuttgart, Köln, Hamburg, Ettlingen, Wolfsburg, Erfurt, Rosenheim,Berlin",45000,75000,1,,
12310850,(Senior) SAP Berater:in HXM - SAP SuccessFactors Employee Central / Time Management,NTT DATA Business Solutions AG,"Berlin, Bielefeld, Dortmund, Göttingen, Hamburg, Heidelberg, Köln, München, Pforzheim, Stuttgart",46000,103000,1,,Senior
12214336,Teamleiter Online-Marketing international (m/w/d) Weiterentwicklung • Performance • SEO • Data-Analytics,DR. JOHANNES HEIDENHAIN GmbH,Traunreut (Raum Rosenheim),75000,95000,21,,Lead
12310849,SAP Berater:in Transportlogistik - TM,NTT DATA Business Solutions AG,"Berlin, Bielefeld, Dortmund, Göttingen, Hamburg, Heidelberg, Köln, München, Pforzheim, Stuttgart",62000,94000,1,,
12393391,SAP Enterprise Architect (w/m/d),NTT DATA Business Solutions AG,bundesweit,74000,97000,1,,
12308969,SAP Berater:in Lagerlogistik - EWM,NTT DATA Business Solutions AG,"Berlin, Bielefeld, Dortmund, Göttingen, Hamburg, Heidelberg, Köln, München, Pforzheim, Stuttgart",62000,94000,2,,
12205918,Data Governance Manager (w/m/d) (Digitization System Operation),50Hertz Transmission GmbH,Berlin,60000,81000,21,,
11260368,SAP Berater:in PLM - Product Lifecycle Management,NTT DATA Business Solutions AG,bundesweit,58000,79000,2,,
11260371,SAP Berater:in S/4 HANA PP/DS,NTT DATA Business Solutions AG,bundesweit,62000,83000,2,,
12463839,Sachbearbeiter (m/w/d) für das Projekt „Bankcard Hauptausstattung“,APO Data-Service GmbH,Düsseldorf,,,,,
11260231,SAP Berater:in Global Trade Services (GTS),NTT DATA Business Solutions AG,bundesweit,62000,83000,3,,
12453640,Software Test Automation Engineer (PKI) (m/w/d),Secunet Security Networks AG,Essen,44000,59000,2,,
12351674,Elektriker (m/w/d) Techniker,NTT Global Data Centers EMEA GmbH,Rüsselsheim am Main,52000,60000,7,,
11886539,Technical Lead Data & AI (m/w/d),Sopra Steria,"bundesweit, Berlin, Frankfurt, Hamburg, Köln, Leipzig, München",90000,140000,28,,Lead
12366489,SAP Test Analyst (m/w/d),SPIRIT-TESTING Software & Services GmbH,"München, Deutschland",37000,63000,7,,
12363701,SAP Test Analyst (m/w/d),SPIRIT-ONSIDE Consulting GmbH,"München, Deutschland",37000,63000,7,,
12449794,Senior Consultant Smart Factory Software / Senior Berater MES (m/w/d),MPDV Mikrolab GmbH,"Mosbach (Baden), Oftersheim (Heidelberg), Hamm, Aschheim (München), Heimsheim (Stuttgart)",59000,90000,3,,Senior
12415052,Ausbildung zum Industriekaufmann (m/w/d) ab 01.09.2025,Data Modul AG,München,,,7,,Intern
12419345,Operations Planning Analyst (m/w/d),RizonX GmbH,"Berlin, Deutschland",35000,53000,7,,
12362730,SAP Berater:in FI/CO,NTT DATA Business Solutions AG,"Bielefeld, Dortmund, Göttingen, Hamburg, Köln, Oldenburg, Jena, Ismaning, Berlin, Heidelberg",58000,93000,7,,
12392619,Senior Software Tester / Testautomatisierer (m/w/d),ivv GmbH,Hannover,60000,85000,1,,Senior
12362806,SAP Public Cloud Berater:in - Schwerpunkt Finance,NTT DATA Business Solutions AG,bundesweit,59000,80000,7,,
12446686,IT-Projektleiter & Business Analyst (w/m/d) in Münster IT-Jobs im Münsterland,BBHT Beratungsgesellschaft mbH & Co. KG,"Münsterland, Deutschland",38000,55000,4,Business analyst,
12362736,SAP Public Cloud Berater:in - Schwerpunkt Logistik,NTT DATA Business Solutions AG,"bundesweit, Bielefeld, Dortmund, Köln, München, Heidelberg, Bautzen, Berlin, Hamburg, Stuttgart",56000,92000,7,,
12455562,Praktikum als Junior Consultant (m/w/d) im Bereich Strategie / Business Analyst,OSCAR GmbH,"Köln, Deutschland",,,2,Business analyst,Junior
12362731,"SAP Berater:in Logistik - Module: MM, SD, PP, QM oder VC",NTT DATA Business Solutions AG,"Bielefeld, Dortmund, Göttingen, Hamburg, Köln, Oldenburg",60000,89000,7,,
11661458,Consultant Datenschutz Jurist:in (m/w/d) › DATATREE,DATATREE AG,"Dortmund, Deutschland",43000,64000,,,
12444607,Technischer Business Analyst (m/w/d) job at OMMIT GmbH in Schmalkalden,OMMIT GmbH,"Schmalkalden, Deutschland",38000,59000,5,Business analyst,
12369614,Junior SAP Berater:in Rechnungswesen (FI/CO) (w/m/d),NTT DATA Business Solutions AG,bundesweit,54000,74000,6,,Junior
12273650,SAP Berater:in Manufacturing Execution - SAP Digital Manufacturing,NTT DATA Business Solutions AG,"Bielefeld, Hamburg, Pforzheim, Göttingen, Dortmund, München, Köln, Berlin, Stuttgart, Heidelberg",62000,94000,7,,
11129260,SAP PreSales Berater:in Sourcing and Procurement (w/m/d),NTT DATA Business Solutions AG,bundesweit,60000,81000,7,,
11705671,Data Science Engineer*in (m/w/d) at etalytics GmbH - baito,etalytics GmbH,"Frankfurt am Main, Deutschland",,,1,Data engineer,
11129180,SAP PreSales Solution Architect S/4HANA Move (w/m/d),NTT DATA Business Solutions AG,bundesweit,62000,83000,7,,
12400729,Softwareentwickler (m/w/d) mit Schwerpunkt IT-Infrastruktur und Data Engineering,Ashampoo GmbH & Co. KG,"Oldenburg, Deutschland",42000,59000,1,Data engineer,
11122956,SAP EWM-Entwickler:in / EWM Developer (m/w/d),NTT DATA Business Solutions AG,bundesweit,56000,78000,7,,
11123222,SAP Solution Architect (w/m/d),NTT DATA Business Solutions AG,bundesweit,64000,86000,7,,
11123044,Cloud Entwickler:in SAP Business Technology Platform (BTP),NTT DATA Business Solutions AG,Königsbreede bei Bielefeld,59000,80000,7,,
12109803,CONSULTANT DATA SECURITY & DATA PRIVACY (M/W/D),legitimis GmbH,"Bergisch Gladbach, Deutschland",43000,64000,1,,
11129092,SAP PreSales Berater*in Produktion (w/m/d),NTT DATA Business Solutions AG,bundesweit,60000,81000,7,,
11122957,SAP Transformation Developer (w/m/d),NTT DATA Business Solutions AG,"Köln, Jena, Oldenburg, Pforzheim, Bielefeld, Hamburg, Stuttgart, München, Berlin, Dortmund",53000,88000,7,,
12381610,Senior Information Security Specialist (m/w/d),NOWEDA Apothekergenossenschaft eG,Essen,61000,82000,3,,Senior
12433651,Anlagenmechaniker / Haustechniker SHK / HKLS (m/w/d),NTT Global Data Centers EMEA GmbH,Frankfurt am Main,2558,3520,7,,
12440980,SOC Analyst (m/w/d),SAMA PARTNERS Business Solutions GmbH,"Mannheim, Deutschland",43000,67000,6,,
12001425,Technology Consultant (w/m/d) Data Engineering & BI,Campana & Schott,"Berlin, Deutschland",43000,64000,2,Data engineer,
12404887,Duales Studium Data Science und Künstliche Intelligenz (DHBW Ravensburg),Ehrenmüller GmbH,"88 Ravensburg, Deutschland",,,,,
12272123,Junior SAP HXM Berater:in - Schwerpunkt Payroll,NTT DATA Business Solutions AG,bundesweit,34000,55000,7,,Junior
12446401,Intern Investment Analyst (m/w/d) Private Equity,GREENPEAK Partners Advisory GmbH,"München, Deutschland",,,5,,Intern
12368440,"Security Operations Analyst in Burghausen, Salzach",COC AG,"Burghausen, Deutschland",37000,58000,7,,
12410920,Praktikum Strategy Analyst | Scaling Phase,Matera Deutschland GmbH,"Berlin, Deutschland",,,7,,Intern
12351722,Elektriker (m/w/d) Techniker,NTT Global Data Centers EMEA GmbH,Berlin,2363,3466,7,,
12415569,"B.Sc. Ingenieurwissenschaften / Wirtschaftsingenieurwesen, B.A. (Public Management), LL.B. (Public Financial Management) (w/m/d)",Regierungspräsidium Stuttgart,Stuttgart,3520,4878,7,,
12229558,Duales Studium Data Science und Künstliche Intelligenz 2025 (w/m/d),Deutsche Bahn AG,Frankfurt (Main),,,14,,
12046081,Director of Testing and Analytics (m/w/d),CMBlu Energy AG,Alzenau,90000,130000,7,,
12434750,Berater (Mensch) Data Lifecycle Management,TOP TECHNOLOGIES CONSULTING GmbH,"30 Hannover, Deutschland",36000,53000,7,,
12387252,Data Engineer - Neu-Isenburg - ADEAL Systems,ADEAL Systems GmbH,"Isenburg, Deutschland",41000,59000,3,Data engineer,
12346115,Werkstudent:in Recruiting,NTT DATA Business Solutions AG,Bielefeld,,,7,,Intern
12425023,Requirements Engineer/Anforderungs-Analyst (m/w/d),dvhaus software & solutions GmbH,"Oberhaching, Deutschland",41000,63000,7,,
12388411,Werkstudent (m/w/d) Data Engineering job at advastore SE in Munich,advastore SE,"München, Deutschland",,,2,Data engineer,Intern
12342600,Werkstudent:in Application Managed Services (w/m/d),NTT DATA Business Solutions AG,Bielefeld,,,7,,Intern
12269074,HR Compensation & Benefits Specialist / HR Analyst (gn),Ideematec Deutschland GmbH,"94574 Wallerfing, Deutschland",38000,59000,7,,
11119611,SAP Entwickler:in / Developer (ABAP Entwicklung) (w/m/d),NTT DATA Business Solutions AG,bundesweit,57000,78000,14,,
11119617,SAP Entwickler:in / SAP Fullstack Developer (w/m/d),NTT DATA Business Solutions AG,bundesweit,51000,78000,14,,
12418923,Mitarbeiter Identifizierung / KYC Analyst (m/w/d),secupay AG,"Pulsnitz, Deutschland",25000,51000,7,,
12451071,Medizinische Kodierfachkraft (m/w/d) Data to Decision AG Hamburg D-to-D mydrg.de,DtoD - Data to Decision - AG,"Hamburg, Deutschland",31000,46000,4,,
